sentences 	 labels
except what they choose to tell you, you don't know anything about them ?	0
hello, I'm James from Australia, and I'd like to write you a nice letter to your friend, who would like to have a nice day . 	0
Viva la Mayhye !	0
I'll post as much as I can, but I'm more of a BNP supporter than an expert .	0
William Shockley's race, IQ and dysgenics - YouTube	0
they're talking to adults or kids .	0
they stayed in the water for several days until the authorities told the family to say good-bye to their loved ones and leave .	0
it's completely incomprehensible to me .	0
when I'm rich, I want it .	0
he was sentenced to a year in prison yesterday in Manhattan for a mentally ill Jewish cantor who told jurors he was a Michael Jackson of Jewish music . 	0
I'm 24, I'm a little busy, I'm a little busy, I'm a little busy, I'm a little busy . 	0
the Vikings have a strong influence on the English week, which is also influenced by the English week .	0
that's why we should teach our kids as well as they do .	0
gun shows were just a thing when I was young .	0
the following is the first week of March 2011 .	0
still seeing the remnants of Halloween in the AFFLUENT .	0
they probably stole a lot of things .	1
I wanted to do it for the first time .	0
JAPs are a complete mess, each one of them is a center of the universe, loud, brash, vain, arrogant .	1
hello, my dear . I'm sorry	0
7 .62x25 IN STOCK http: / / www .sportsmansguide .com / net / b... 95 & s = 987 / STK = 19x18INSTOCK http: / / / www .sportsmansguide .com	0
I'm a Muslim ! Said our granddaughter, who came home from school in six years .	0
the young man isn't just on the internet .	0
I'm not sure what theory they're supposed to be a distraction party and what they're supposed to do, but at the same time I don't know what to make of it .	0
Japan NUCLEAR REACTOR - RADIOACTIVE STEAM ON VIDEO - 3 / 11 / 11 YouTube - Update 1pm CST !	0
the South African government has spent millions of dollars fighting the 300 asylum applications from blacks in the US, but they don't spend a penny on the 300 asylum applications from blacks in the US .	0
UK June 2009 .	0
then I'm gonna have to find something else .	0
Wolf 278, part of the Wolf's	0
the cologne was in the seat .	0
heart disease - about 100,000 a year .	0
I'm not sure I wasted my life reading that page .	0
now I'm going to work .	0
Eric Denson, a Springfield man accused of stabbing a senior at the Cathedral High School, is innocent .	0
I'd like to hope that the propeller blades of the Dawn of the Dead will be cut off by the heads of the animals .	0
all the jewellery I've ever known will do anything for money, and I'm saying there's no good jewellery .	1
thank you ! Thank you ! Thank you	0
according to statistics, Espanol will be the main spoken word by the year 2011 .	0
I hope the black guy doesn't get away with it .	1
everyone thinks they're banning 556 / 223 and hoarding everything .	0
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *	0
I've seen it too, and I'm like, WTF ?	0
it's like The Legend of / Vigger Charlie on crack .	0
cholera is most common in Africa, South and Southeast Asia, and the Middle East .	0
Aragorn's name is Aragorn	0
I'm sure someone will come .	0
there are too few white Europeans and white Europeans .	0
#11 is useless for the gun, as you can only fire one full revolution before the cylinder is full . 	0
it will be a narrow path for most people .	0
1	0
you're saying................................................................................................... .	0
the worst thing is that the Americans and the Brits want to see the freedom hero of Basayev !	0
a great link .	0
when I want to go to the store with all the pakis and * * * * in the store .	1
yes, the Americanos prevailed on the Costa Rican army to round up the European-descended Costa Rican citizens, even European-born Costa Rican citizens, in San Jose ! 	0
it's a picture from last year .	0
oh, my God, it's a shame	0
I'm 130 pounds and I have brown hair and I'm looking for a girl in NC .	0
I've seen them driving these cars too .	0
agent Bulldog (Sweden) - Oi !	0
all of them look white, they're closer .	0
Vox was a romantic .	0
the lawsuit, which was filed by former accountant for American Apparel Inc ., alleges that he was fired after refusing to increase the company's balance sheet by Dov Charney .	0
he's the biggest man in the world to breathe .	0
we're the only race we can't, so we're proud of you .	0
I don't know if I should post this here, but a good video that just came out on YouTube . 	1
stop whining and find a nice white girl to have a baby .	0
sometimes I'm just feeding the trolls and they don't serve any good .	0
dogs and coyotes are two different species that can produce fertile offspring .	0
all right, I'll take it .	0
you want to register guns so only criminals have guns .	0
I think they're going to fall precipitously .	0
click here to download a free copy of the 132-page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .	1
I've read a 70- / + million figure, 92 .5 million, and an estimate of over 100 million . 	0
wow, you're going to love this: http: / / www .linkedin .com / pub / Wayne Weber / 19 / 899 / 116 .	0
any of you have ever tried to make a block like that with wedges of water and copper tools ?	0
it's funny, she's even taught her dogs to hate blacks .	0
the Polish-American reader is with the rebels !	0
you don't want to teach him how to shave, he looks like you need him .	0
I'm sure the black guy had it .	1
as for Docs, i'm wearing them when I'm working, they're my junk jeans .	0
I'm not gonna watch my kids on TV .	0
French and Spanish are offered, but there's only one French teacher, so there's a very limited number of pupils who can take French . 	0
without explicitly lying, you can claim the following races (europid, nordid, dinarid, and so on) or two or more .	0
it's a shame, but don't be afraid of them, they'll tell you one day that you hate them because they'll be black . 	0
four-year-old Jamie Gilt shot by her son in Putnam County, Florida | Daily Mail Online	0
if I had money, I'd buy a Benelli as a gun for the next shot, and the price of the gun has gone up a lot .	0
the agency that designed the advert is called millech milk = leche in Spanish, and milleches is the Spanish word for the street dogs . 	0
I'm saying, what I've seen .	0
I'd say it's all right, you know, and F...... K you too, and F...... K off . 	0
because of the huge amount of things they give to the cows, I never let my kids drink the milk they bought from the store .	0
I'd like to comment on this topic, but I'm really worried about how I can do it in five pages .	0
but we'll see what happens .	0
queens78322, I'm going to meet with some members of the National Alliance and I'll talk to them .	0
maybe a Swedish country ?	0
for the many others who need to know, they will be asked to show it to anyone who reads it .	0
